9.444573521614074707e-02,2.599342823028564453e+00,1.007597923278808594e+00,3.780832214355468750e+02,3.719913940429687500e+02,1.417690944671630859e+01,-5.063056640625000000e+03,1.054245758056640625e+01,8.991627343750000000e+04,1.094861477613449097e-01,1.114544356823898852e-04,5.503056198358535767e-02
1.000012755393981934e-01,2.630863189697265625e+00,9.989827871322631836e-01,3.778299865722656250e+02,3.721511230468750000e+02,1.423547840118408203e+01,-4.563521484375000000e+03,9.750981330871582031e+00,8.735254687500000000e+04,1.010316312313079834e-01,9.562438935972750187e-05,5.503056198358535767e-02
1.055569350719451904e-01,2.660476684570312500e+00,9.913779497146606445e-01,3.776676025390625000e+02,3.723887939453125000e+02,1.428964996337890625e+01,-4.078229980468750000e+03,2.530065727233886719e+01,9.037785937500000000e+04,9.366265684366226196e-02,9.624512313166633248e-05,5.503056198358535767e-02
1.111125051975250244e-01,2.688109874725341797e+00,9.847495555877685547e-01,3.775908203125000000e+02,3.727093200683593750e+02,1.443021011352539062e+01,-3.576130371093750000e+03,4.051879119873046875e+01,8.690147656250000000e+04,8.711708337068557739e-02,9.311987378168851137e-05,5.503056198358535767e-02
1.166680455207824707e-01,2.714239120483398438e+00,9.788618087768554688e-01,3.775964965820312500e+02,3.731119079589843750e+02,1.465531349182128906e+01,-3.093344726562500000e+03,4.750760650634765625e+01,6.731000000000000000e+04,8.132506161928176880e-02,6.779559771530330181e-05,5.503056198358535767e-02
1.222235858440399170e-01,2.738955497741699219e+00,9.736518859863281250e-01,3.776797180175781250e+02,3.735659790039062500e+02,1.491924476623535156e+01,-2.719400146484375000e+03,6.353092575073242188e+01,3.488246875000000000e+04,7.619309425354003906e-02,5.125589450472034514e-05,5.503056198358535767e-02
1.277791261672973633e-01,2.762406587600708008e+00,9.690356850624084473e-01,3.778292236328125000e+02,3.740144653320312500e+02,1.527219676971435547e+01,-2.525608886718750000e+03,6.819232940673828125e+01,2.326739257812500000e+04,7.163895666599273682e-02,4.834040373680181801e-05,5.503056198358535767e-02
1.333348453044891357e-01,2.784724235534667969e+00,9.649392366409301758e-01,3.780280456542968750e+02,3.744294738769531250e+02,1.565104293823242188e+01,-2.396343750000000000e+03,7.854714202880859375e+01,3.437574609375000000e+04,6.760478764772415161e-02,6.522193143609911203e-05,5.503056198358535767e-02
1.388903856277465820e-01,2.805975437164306641e+00,9.613105058670043945e-01,3.782627868652343750e+02,3.748412170410156250e+02,1.608741569519042969e+01,-2.205367431640625000e+03,9.006858825683593750e+01,1.150504003906250000e+04,6.390672177076339722e-02,7.177941733971238136e-05,5.503056198358535767e-02
1.444459259510040283e-01,2.826504707336425781e+00,9.579840898513793945e-01,3.785261840820312500e+02,3.752454223632812500e+02,1.658779716491699219e+01,-2.141450439453125000e+03,9.212596130371093750e+01,-7.462233886718750000e+03,6.048953905701637268e-02,7.365530473180115223e-05,5.503056198358535767e-02
1.500014960765838623e-01,2.846389770507812500e+00,9.549103379249572754e-01,3.788071594238281250e+02,3.756029663085937500e+02,1.709960746765136719e+01,-2.182907226562500000e+03,8.996690368652343750e+01,-1.559237304687500000e+04,5.743847042322158813e-02,7.155828643590211868e-05,5.503056198358535767e-02
1.555570662021636963e-01,2.865386486053466797e+00,9.521659016609191895e-01,3.790927734375000000e+02,3.759035644531250000e+02,1.759942436218261719e+01,-2.269531494140625000e+03,8.810338592529296875e+01,2.540632812500000000e+03,5.480195209383964539e-02,6.660447979811578989e-05,5.503056198358535767e-02
1.611126363277435303e-01,2.883314132690429688e+00,9.497943520545959473e-01,3.793742065429687500e+02,3.761834716796875000e+02,1.808888816833496094e+01,-2.255416992187500000e+03,9.125662231445312500e+01,-1.345859375000000000e+04,5.250019952654838562e-02,7.303907477762550116e-05,5.503056198358535767e-02
1.666682064533233643e-01,2.900259971618652344e+00,9.477239251136779785e-01,3.796495971679687500e+02,3.764478759765625000e+02,1.859586906433105469e+01,-2.330187011718750000e+03,9.214626312255859375e+01,-2.524615234375000000e+04,5.040492489933967590e-02,7.855765579733997583e-05,5.503056198358535767e-02
1.722237765789031982e-01,2.916430950164794922e+00,9.458392262458801270e-01,3.799135131835937500e+02,3.766657714843750000e+02,1.910779380798339844e+01,-2.470443359375000000e+03,8.962226867675781250e+01,-3.401022656250000000e+04,4.844602197408676147e-02,7.938172348076477647e-05,5.503056198358535767e-02
1.777793169021606445e-01,2.931919574737548828e+00,9.440771937370300293e-01,3.801587829589843750e+02,3.768242187500000000e+02,1.960569381713867188e+01,-2.659389160156250000e+03,8.439464569091796875e+01,-3.898533203125000000e+04,4.659691825509071350e-02,7.508176349801942706e-05,5.503056198358535767e-02
1.833348572254180908e-01,2.946731328964233398e+00,9.424139261245727539e-01,3.803786621093750000e+02,3.769208984375000000e+02,2.007455444335937500e+01,-2.875974121093750000e+03,7.493733978271484375e+01,-3.755152734375000000e+04,4.488253220915794373e-02,6.166456296341493726e-05,5.503056198358535767e-02
1.888903975486755371e-01,2.960767745971679688e+00,9.408718347549438477e-01,3.805687255859375000e+02,3.769650268554687500e+02,2.049087333679199219e+01,-3.084593994140625000e+03,6.660497283935546875e+01,-4.948118359375000000e+04,4.332220926880836487e-02,6.092840339988470078e-05,5.503056198358535767e-02
1.944459378719329834e-01,2.973941564559936523e+00,9.394683241844177246e-01,3.807264709472656250e+02,3.769505920410156250e+02,2.086090087890625000e+01,-3.359489257812500000e+03,5.697782135009765625e+01,-2.836157617187500000e+04,4.189918562769889832e-02,3.712442412506788969e-05,5.503056198358535767e-02
2.000015079975128174e-01,2.986247539520263672e+00,9.381883144378662109e-01,3.808499755859375000e+02,3.769015808105468750e+02,2.117744445800781250e+01,-3.517053710937500000e+03,5.103186416625976562e+01,-3.611799609375000000e+04,4.055812954902648926e-02,3.642036972451023757e-05,5.503056198358535767e-02
2.055570483207702637e-01,2.997775554656982422e+00,9.369820356369018555e-01,3.809429626464843750e+02,3.768323669433593750e+02,2.146095466613769531e+01,-3.717709228515625000e+03,3.982644653320312500e+01,-2.962811328125000000e+04,3.929626196622848511e-02,2.456302536302246153e-05,5.503056198358535767e-02
2.111125886440277100e-01,3.008525609970092773e+00,9.358469843864440918e-01,3.810076904296875000e+02,3.767393493652343750e+02,2.168221282958984375e+01,-3.882309814453125000e+03,3.488600158691406250e+01,-3.699514453125000000e+04,3.809853643178939819e-02,2.614984077808912843e-05,5.503056198358535767e-02
2.166681587696075439e-01,3.018529891967773438e+00,9.347696304321289062e-01,3.810465087890625000e+02,3.766189270019531250e+02,2.187602233886718750e+01,-4.087838378906250000e+03,2.484956169128417969e+01,-4.017438281250000000e+04,3.694732859730720520e-02,2.367307388340122998e-05,5.503056198358535767e-02
2.222237586975097656e-01,3.027838468551635742e+00,9.337341189384460449e-01,3.810594177246093750e+02,3.764591979980468750e+02,2.201407623291015625e+01,-4.311029296875000000e+03,1.717535400390625000e+01,-3.310149609375000000e+04,3.585635498166084290e-02,1.702928057056851685e-05,5.503056198358535767e-02
2.277792990207672119e-01,3.036438703536987305e+00,9.327527880668640137e-01,3.810464782714843750e+02,3.762710571289062500e+02,2.210949516296386719e+01,-4.494926757812500000e+03,1.340749549865722656e+01,-2.733706054687500000e+04,3.475524112582206726e-02,1.365774642181349918e-05,5.503056198358535767e-02
2.333348691463470459e-01,3.044493675231933594e+00,9.317623376846313477e-01,3.810101318359375000e+02,3.760714721679687500e+02,2.218397903442382812e+01,-4.646799316406250000e+03,4.707468509674072266e+00,-3.156422265625000000e+04,3.363405168056488037e-02,1.509013691247673705e-05,5.503056198358535767e-02
2.388904094696044922e-01,3.052058696746826172e+00,9.307538270950317383e-01,3.809536743164062500e+02,3.758574829101562500e+02,2.221013069152832031e+01,-4.822156250000000000e+03,-3.213006019592285156e+00,-2.343793359375000000e+04,3.255951032042503357e-02,1.181135394290322438e-05,5.503056198358535767e-02
2.444459795951843262e-01,3.059032917022705078e+00,9.297872781753540039e-01,3.808791809082031250e+02,3.756333618164062500e+02,2.219228172302246094e+01,-4.952367187500000000e+03,-8.488345146179199219e+00,-1.872616406250000000e+04,3.155329078435897827e-02,1.127946234191767871e-05,5.503056198358535767e-02
2.500016093254089355e-01,3.065402507781982422e+00,9.288821816444396973e-01,3.807901306152343750e+02,3.754121093750000000e+02,2.214512443542480469e+01,-5.056401855468750000e+03,-1.221568775177001953e+01,-9.559361328125000000e+03,3.060485050082206726e-02,1.034912020259071141e-05,5.503056198358535767e-02
2.555571794509887695e-01,3.071218013763427734e+00,9.280290603637695312e-01,3.806906127929687500e+02,3.752053222656250000e+02,2.207725715637207031e+01,-5.109509765625000000e+03,-1.373248100280761719e+01,1.421497802734375000e+03,2.969172969460487366e-02,1.055155280482722446e-05,5.503056198358535767e-02
2.611127495765686035e-01,3.076560020446777344e+00,9.272077083587646484e-01,3.805860900878906250e+02,3.750294494628906250e+02,2.200096702575683594e+01,-5.101612304687500000e+03,-1.697251892089843750e+01,-1.710327636718750000e+03,2.883857674896717072e-02,1.202284056489588693e-05,5.503056198358535767e-02
2.666682004928588867e-01,3.081417083740234375e+00,9.264402985572814941e-01,3.804822387695312500e+02,3.748801574707031250e+02,2.190667533874511719e+01,-5.111114257812500000e+03,-1.568815422058105469e+01,-1.388825878906250000e+04,2.805135957896709442e-02,1.387314205203438178e-05,5.503056198358535767e-02
2.722237706184387207e-01,3.085812330245971680e+00,9.257321953773498535e-01,3.803805847167968750e+02,3.747284545898437500e+02,2.181951904296875000e+01,-5.188271484375000000e+03,-1.869369506835937500e+01,-9.874605468750000000e+03,2.733186259865760803e-02,1.448778402846073732e-05,5.503056198358535767e-02
2.777793407440185547e-01,3.089774370193481445e+00,9.250850081443786621e-01,3.802787475585937500e+02,3.745671691894531250e+02,2.171566390991210938e+01,-5.243130371093750000e+03,-2.099808311462402344e+01,1.603721313476562500e+03,2.671938203275203705e-02,1.493448780820472166e-05,5.503056198358535767e-02
2.833348512649536133e-01,3.093247413635253906e+00,9.245340824127197266e-01,3.801767883300781250e+02,3.744195251464843750e+02,2.159900856018066406e+01,-5.234220703125000000e+03,-2.305944633483886719e+01,1.010003808593750000e+04,2.624724991619586945e-02,1.694002821750473231e-05,5.503056198358535767e-02
2.888904511928558350e-01,3.096187829971313477e+00,9.241093993186950684e-01,3.800783691406250000e+02,3.743050537109375000e+02,2.147089958190917969e+01,-5.178109375000000000e+03,-2.091948127746582031e+01,2.228975585937500000e+04,2.591056190431118011e-02,1.978889304155018181e-05,5.503056198358535767e-02
2.944462895393371582e-01,3.098622322082519531e+00,9.238065481185913086e-01,3.799885559082031250e+02,3.742392272949218750e+02,2.135468101501464844e+01,-5.054276855468750000e+03,-2.176672554016113281e+01,1.488720019531250000e+04,2.573350258171558380e-02,1.788317786122206599e-05,5.503056198358535767e-02
3.000018596649169922e-01,3.100525856018066406e+00,9.236472845077514648e-01,3.799125366210937500e+02,3.742117614746093750e+02,2.123375320434570312e+01,-4.971569824218750000e+03,-1.701668739318847656e+01,1.869425390625000000e+04,2.571567893028259277e-02,1.741435153235215694e-05,5.503056198358535767e-02
3.055574297904968262e-01,3.101916074752807617e+00,9.236312508583068848e-01,3.798514709472656250e+02,3.742103271484375000e+02,2.113921546936035156e+01,-4.867712402343750000e+03,-1.187416648864746094e+01,5.741780761718750000e+03,2.578008733689785004e-02,1.337465891992906108e-05,5.503056198358535767e-02
3.111130595207214355e-01,3.102963447570800781e+00,9.236891865730285645e-01,3.798049926757812500e+02,3.742178039550781250e+02,2.107324790954589844e+01,-4.835813964843750000e+03,-9.512866973876953125e+00,7.807484863281250000e+03,2.588935755193233490e-02,1.309303388552507386e-05,5.503056198358535767e-02
3.166686296463012695e-01,3.103764772415161133e+00,9.237874746322631836e-01,3.797697448730468750e+02,3.742239074707031250e+02,2.102039909362792969e+01,-4.792438476562500000e+03,-7.332945346832275391e+00,1.377474243164062500e+03,2.603354677557945251e-02,1.215542852150974795e-05,5.503056198358535767e-02
3.222241997718811035e-01,3.104358673095703125e+00,9.239171743392944336e-01,3.797432250976562500e+02,3.742267150878906250e+02,2.097966003417968750e+01,-4.784786132812500000e+03,-8.256250381469726562e+00,3.651770507812500000e+03,2.623386494815349579e-02,1.221609727508621290e-05,5.503056198358535767e-02
3.277797996997833252e-01,3.104719161987304688e+00,9.240973591804504395e-01,3.797226562500000000e+02,3.742259826660156250e+02,2.093379211425781250e+01,-4.764498046875000000e+03,-6.486663818359375000e+00,1.038789746093750000e+04,2.649613842368125916e-02,1.259439977729925886e-05,5.503056198358535767e-02
3.333352804183959961e-01,3.104845285415649414e+00,9.243332743644714355e-01,3.797072753906250000e+02,3.742365722656250000e+02,2.089775466918945312e+01,-4.706787597656250000e+03,-6.691384792327880859e+00,1.008713183593750000e+04,2.682076580822467804e-02,1.230888938152929768e-05,5.503056198358535767e-02
3.388908505439758301e-01,3.104746580123901367e+00,9.246252775192260742e-01,3.796982727050781250e+02,3.742635498046875000e+02,2.086058044433593750e+01,-4.650748046875000000e+03,-2.987990856170654297e+00,1.875199023437500000e+04,2.718733996152877808e-02,1.385855739499675110e-05,5.503056198358535767e-02
3.444464206695556641e-01,3.104471921920776367e+00,9.249550104141235352e-01,3.796970520019531250e+02,3.743144836425781250e+02,2.084397888183593750e+01,-4.546569824218750000e+03,-2.895533084869384766e+00,1.794515234375000000e+04,2.759552747011184692e-02,1.328665985056431964e-05,5.503056198358535767e-02
3.500019907951354980e-01,3.104034423828125000e+00,9.253221750259399414e-01,3.797061462402343750e+02,3.743924255371093750e+02,2.082789421081542969e+01,-4.446874511718750000e+03,1.467213392257690430e+00,1.773028125000000000e+04,2.804599143564701080e-02,1.282704306504456326e-05,5.503056198358535767e-02
3.555575609207153320e-01,3.103445291519165039e+00,9.257273674011230469e-01,3.797268371582031250e+02,3.744900817871093750e+02,2.083604049682617188e+01,-4.348372070312500000e+03,1.285034298896789551e+00,1.044146679687500000e+04,2.855258062481880188e-02,1.068613528332207352e-05,5.503056198358535767e-02
3.611131310462951660e-01,3.102683544158935547e+00,9.261830449104309082e-01,3.797588195800781250e+02,3.745945129394531250e+02,2.084317970275878906e+01,-4.290363769531250000e+03,4.593103885650634766e+00,-6.106323852539062500e+02,2.912410907447338104e-02,9.505514753982424736e-06,5.503056198358535767e-02
3.666687607765197754e-01,3.101739883422851562e+00,9.266971349716186523e-01,3.797990417480468750e+02,3.746840209960937500e+02,2.086869812011718750e+01,-4.293756347656250000e+03,6.466526985168457031e+00,3.382239990234375000e+03,2.971200644969940186e-02,9.359764590044505894e-06,5.503056198358535767e-02
3.722243607044219971e-01,3.100714206695556641e+00,9.272259473800659180e-01,3.798428344726562500e+02,3.747593383789062500e+02,2.090462303161621094e+01,-4.274965820312500000e+03,5.386911869049072266e+00,5.825910156250000000e+03,3.031885251402854919e-02,9.021289770316798240e-06,5.503056198358535767e-02
3.777797818183898926e-01,3.099606037139892578e+00,9.277718067169189453e-01,3.798885498046875000e+02,3.748345336914062500e+02,2.093454742431640625e+01,-4.242599609375000000e+03,6.339657783508300781e+00,-9.062250000000000000e+03,3.094909153878688812e-02,9.103065167437307537e-06,5.503056198358535767e-02
3.833352923393249512e-01,3.098409891128540039e+00,9.283387064933776855e-01,3.799350280761718750e+02,3.748933105468750000e+02,2.096976852416992188e+01,-4.292945800781250000e+03,5.684161663055419922e+00,-7.271956176757812500e+02,3.158370405435562134e-02,7.917025868664495647e-06,5.503056198358535767e-02
3.888908624649047852e-01,3.097164630889892578e+00,9.289095401763916016e-01,3.799786071777343750e+02,3.749356689453125000e+02,2.100134658813476562e+01,-4.296985839843750000e+03,4.424513339996337891e+00,-7.134485351562500000e+03,3.222242370247840881e-02,7.829383321222849190e-06,5.503056198358535767e-02
3.944464325904846191e-01,3.095871448516845703e+00,9.294840693473815918e-01,3.800184631347656250e+02,3.749674987792968750e+02,2.102592849731445312e+01,-4.336622070312500000e+03,4.102857112884521484e+00,2.938532714843750000e+03,3.285319358110427856e-02,7.049402029224438593e-06,5.503056198358535767e-02
4.000020027160644531e-01,3.094555377960205078e+00,9.300514459609985352e-01,3.800538024902343750e+02,3.749973144531250000e+02,2.104872131347656250e+01,-4.320296386718750000e+03,2.676160097122192383e+00,-1.200333129882812500e+03,3.347462043166160583e-02,6.527345703943865374e-06,5.503056198358535767e-02
4.055575728416442871e-01,3.093222379684448242e+00,9.306104183197021484e-01,3.800862731933593750e+02,3.750303039550781250e+02,2.106358909606933594e+01,-4.326965332031250000e+03,3.185191631317138672e+00,-8.354751953125000000e+03,3.407901525497436523e-02,6.782187483622692525e-06,5.503056198358535767e-02
4.111131429672241211e-01,3.091889858245849609e+00,9.311540722846984863e-01,3.801156311035156250e+02,3.750501098632812500e+02,2.108128356933593750e+01,-4.373380371093750000e+03,1.157852411270141602e+00,4.587623535156250000e+03,3.466386348009109497e-02,5.953076197329210117e-06,5.503056198358535767e-02
4.166687130928039551e-01,3.090565681457519531e+00,9.316801428794860840e-01,3.801408081054687500e+02,3.750693359375000000e+02,2.108771705627441406e+01,-4.347893554687500000e+03,1.794490337371826172e+00,-7.565151855468750000e+03,3.522657975554466248e-02,5.965466698398813605e-06,5.503056198358535767e-02
4.222242832183837891e-01,3.089257717132568359e+00,9.321863055229187012e-01,3.801633605957031250e+02,3.750854492187500000e+02,2.109768676757812500e+01,-4.389922363281250000e+03,-1.404543220996856689e-01,-1.240847656250000000e+04,3.576623275876045227e-02,6.474582733062561601e-06,5.503056198358535767e-02
4.277798533439636230e-01,3.087970733642578125e+00,9.326717257499694824e-01,3.801813659667968750e+02,3.750782470703125000e+02,2.109690475463867188e+01,-4.458858886718750000e+03,-1.259370803833007812e+00,-1.004118847656250000e+04,3.628674149513244629e-02,5.757608505518874153e-06,5.503056198358535767e-02
4.333354532718658447e-01,3.086698055267333984e+00,9.331399202346801758e-01,3.801923217773437500e+02,3.750520019531250000e+02,2.108990859985351562e+01,-4.514643554687500000e+03,-3.275693416595458984e+00,-1.305292773437500000e+04,3.678153455257415771e-02,6.178093826747499406e-06,5.503056198358535767e-02
4.388910233974456787e-01,3.085452556610107422e+00,9.335849881172180176e-01,3.801953125000000000e+02,3.750097961425781250e+02,2.107171058654785156e+01,-4.587159667968750000e+03,-4.355245590209960938e+00,-1.453585449218750000e+03,3.723895549774169922e-02,4.577142590278526768e-06,5.503056198358535767e-02
4.444465637207031250e-01,3.084256649017333984e+00,9.339964389801025391e-01,3.801902770996093750e+02,3.749665222167968750e+02,2.104751586914062500e+01,-4.595235351562500000e+03,-5.552372932434082031e+00,-7.230708496093750000e+03,3.765079006552696228e-02,4.907780294161057100e-06,5.503056198358535767e-02
4.500021338462829590e-01,3.083130121231079102e+00,9.343668818473815918e-01,3.801796875000000000e+02,3.749254455566406250e+02,2.101666831970214844e+01,-4.635405761718750000e+03,-7.623219490051269531e+00,-1.530503027343750000e+04,3.803618252277374268e-02,6.517729161714669317e-06,5.503056198358535767e-02
4.555577039718627930e-01,3.082038402557373047e+00,9.347135424613952637e-01,3.801634521484375000e+02,3.748665161132812500e+02,2.097431755065917969e+01,-4.720434082031250000e+03,-9.655840873718261719e+00,-4.676021972656250000e+03,3.841143473982810974e-02,4.822848040930693969e-06,5.503056198358535767e-02
4.611132740974426270e-01,3.080949068069458008e+00,9.350510835647583008e-01,3.801401977539062500e+02,3.747990417480468750e+02,2.092067527770996094e+01,-4.746412109375000000e+03,-1.111197185516357422e+01,-2.467495849609375000e+03,3.878225013613700867e-02,4.777579306391999125e-06,5.503056198358535767e-02
4.666688442230224609e-01,3.079850196838378906e+00,9.353846311569213867e-01,3.801117248535156250e+02,3.747387695312500000e+02,2.085894203186035156e+01,-4.760120605468750000e+03,-1.165005970001220703e+01,-1.680671508789062500e+03,3.914869204163551331e-02,4.691077265306375921e-06,5.503056198358535767e-02
4.722244143486022949e-01,3.078741073608398438e+00,9.357142448425292969e-01,3.800801696777343750e+02,3.746849365234375000e+02,2.079421806335449219e+01,-4.769457519531250000e+03,-1.161760044097900391e+01,-8.537922851562500000e+03,3.950128331780433655e-02,5.131529178470373154e-06,5.503056198358535767e-02
4.777799844741821289e-01,3.077641487121582031e+00,9.360314011573791504e-01,3.800464782714843750e+02,3.746260375976562500e+02,2.072967720031738281e+01,-4.816890625000000000e+03,-1.227816581726074219e+01,1.084201953125000000e+04,3.983618319034576416e-02,5.506779871211620048e-06,5.503056198358535767e-02
4.833355545997619629e-01,3.076561450958251953e+00,9.363326430320739746e-01,3.800108947753906250e+02,3.745809631347656250e+02,2.066146469116210938e+01,-4.756657226562500000e+03,-1.214190864562988281e+01,8.286617187500000000e+03,4.016763344407081604e-02,4.920805167785147205e-06,5.503056198358535767e-02
4.888911247253417969e-01,3.075476169586181641e+00,9.366307854652404785e-01,3.799778442382812500e+02,3.745631103515625000e+02,2.059400939941406250e+01,-4.710620117187500000e+03,-1.091531181335449219e+01,6.418967285156250000e+03,4.050571471452713013e-02,4.304874437366379425e-06,5.503056198358535767e-02
4.944466948509216309e-01,3.074369192123413086e+00,9.369348883628845215e-01,3.799497680664062500e+02,3.745582885742187500e+02,2.053336715698242188e+01,-4.674959472656250000e+03,-1.021997928619384766e+01,7.002928710937500000e+03,4.085956513881683350e-02,4.105047992197796702e-06,5.503056198358535767e-02
5.000022649765014648e-01,3.073222160339355469e+00,9.372531771659851074e-01,3.799270629882812500e+02,3.745621337890625000e+02,2.047659111022949219e+01,-4.636054199218750000e+03,-9.948510169982910156e+00,8.989922851562500000e+03,4.125158488750457764e-02,4.178370545560028404e-06,5.503056198358535767e-02
5.055578351020812988e-01,3.071999073028564453e+00,9.376057982444763184e-01,3.799101257324218750e+02,3.745768127441406250e+02,2.042132186889648438e+01,-4.586109863281250000e+03,-6.869623661041259766e+00,5.989388183593750000e+03,4.166613519191741943e-02,3.192809572283294983e-06,5.503056198358535767e-02
5.111134052276611328e-01,3.070726871490478516e+00,9.379786849021911621e-01,3.798992004394531250e+02,3.745987243652343750e+02,2.038315773010253906e+01,-4.552835449218750000e+03,-5.611480712890625000e+00,2.374298339843750000e+03,4.207743704319000244e-02,2.648621375556103885e-06,5.503056198358535767e-02
5.166690349578857422e-01,3.069459199905395508e+00,9.383486509323120117e-01,3.798934020996093750e+02,3.746190490722656250e+02,2.035198211669921875e+01,-4.539644531250000000e+03,-4.640777111053466797e+00,2.346200927734375000e+03,4.248509183526039124e-02,2.417792757114511915e-06,5.503056198358535767e-02
